Time (s), Filtered Data By Channel
-5.544030, 3.615267E-3, 4.761703E-3, 3.358174E-4, 4.630513E-3, 2.758075E-3, 1.289561E-3, 4.628208E-3, 8.449633E-3
-5.543030, 3.576314E-3, 6.076814E-3, 4.285035E-3, 1.083675E-3, 7.779151E-4, 3.172712E-4, 6.460568E-4, 5.395318E-4
-5.542030, 1.320408E-3, 1.107635E-2, 2.560421E-3, 1.536684E-3, 8.159811E-4, 7.258849E-3, 2.096582E-3, 5.702469E-3
-5.541030, 8.349347E-3, 5.509445E-3, 1.028259E-3, 9.504521E-4, 8.555417E-3, 3.817582E-3, 4.010344E-3, 9.237236E-3
-5.540030, 6.623853E-3, 3.343671E-3, 1.481888E-3, 2.680339E-3, 8.765750E-4, 7.689944E-3, 3.403152E-3, 7.090058E-3
-5.539030, 5.114465E-3, 1.543653E-3, 1.815155E-3, 5.438161E-4, 1.056080E-2, 7.991038E-3, 4.384369E-3, 5.232568E-3
-5.538030, 3.804497E-3, 7.381471E-5, 2.042304E-3, 7.122001E-4, 6.315687E-3, 7.830584E-3, 1.180338E-3, 3.640926E-3
-5.537030, 2.677910E-3, 5.416514E-3, 2.176846E-3, 7.312246E-3, 7.347400E-3, 5.149495E-3, 3.144145E-3, 4.450701E-3
-5.536030, 6.032942E-3, 5.921493E-4, 8.710155E-3, 1.218408E-3, 9.937283E-3, 2.902918E-3, 4.413293E-3, 4.772962E-3
-5.535030, 1.654663E-3, 5.822017E-3, 9.157875E-5, 3.498164E-3, 2.672769E-3, 5.425926E-3, 3.523744E-3, 1.769993E-3
-5.534030, 5.173117E-4, 7.247660E-3, 6.856286E-3, 4.071517E-3, 5.925459E-3, 1.675924E-3, 3.848775E-3, 6.490505E-3
-5.533030, 2.556738E-3, 8.001501E-3, 6.142590E-4, 1.463707E-3, 5.759485E-3, 6.338332E-3, 2.483958E-3, 1.034313E-3
-5.532030, 4.125760E-4, 6.046358E-3, 4.713412E-3, 1.096242E-3, 9.456294E-4, 7.592896E-3, 8.087245E-4, 1.439700E-3
-5.531030, 3.234363E-3, 1.083306E-2, 7.417295E-3, 1.433435E-3, 5.233119E-4, 3.896165E-3, 3.286502E-3, 8.202000E-3
-5.530030, 5.182964E-3, 1.369509E-3, 3.248322E-4, 3.290363E-3, 6.014751E-3, 3.256949E-3, 2.598568E-3, 4.101827E-3
-5.529030, 6.397289E-3, 4.950728E-3, 2.717641E-3, 2.214268E-3, 7.650746E-3, 4.833534E-3, 4.614334E-3, 9.774717E-4
-5.528030, 2.689367E-3, 2.719777E-3, 5.440451E-4, 8.403176E-4, 6.410816E-3, 7.915334E-3, 3.738155E-3, 7.321667E-3
-5.527030, 6.372424E-3, 8.888395E-4, 3.349919E-3, 3.022719E-3, 9.620540E-3, 5.434748E-3, 2.960683E-3, 7.459487E-4
-5.526030, 2.245532E-3, 2.741564E-3, 9.606535E-3, 2.309057E-3, 9.361994E-3, 5.507495E-3, 2.275647E-3, 4.577655E-3
-5.525030, 3.021363E-3, 7.501876E-3, 7.236270E-3, 1.691833E-3, 6.576570E-3, 3.070400E-3, 3.834477E-3, 2.761065E-3
-5.524030, 1.916643E-3, 8.522243E-3, 5.206628E-3, 9.968648E-4, 1.006866E-4, 5.402133E-3, 1.707513E-3, 8.991023E-4
-5.523030, 3.190866E-3, 8.929538E-3, 3.487300E-3, 3.585079E-3, 3.690976E-3, 4.879243E-3, 1.324925E-3, 1.409081E-3
-5.522030, 4.013084E-4, 4.522890E-3, 4.208916E-3, 4.096619E-3, 3.112617E-4, 2.202962E-3, 5.468390E-3, 1.784575E-3
-5.521030, 3.027026E-3, 1.139836E-3, 1.564143E-4, 1.347309E-3, 5.424896E-3, 4.562475E-3, 3.609004E-3, 8.517454E-3
-5.520030, 1.639055E-3, 2.952063E-3, 1.478333E-3, 3.035187E-3, 2.771254E-4, 3.659976E-4, 2.056633E-3, 7.152744E-5
-5.519030, 5.569490E-4, 2.231166E-4, 1.228357E-4, 1.931134E-3, 5.277601E-3, 6.945891E-3, 5.691415E-3, 4.811463E-3
-5.518030, 6.777679E-3, 3.759582E-4, 9.456618E-4, 3.175905E-3, 2.199647E-3, 3.294246E-3, 1.879515E-3, 6.097524E-4
-5.517030, 1.146232E-3, 3.811518E-3, 3.919997E-3, 4.389676E-4, 7.661025E-5, 4.846434E-3, 2.876370E-3, 4.161401E-3
-5.516030, 4.023062E-3, 2.028929E-3, 8.122526E-3, 9.141858E-4, 4.816224E-3, 5.738143E-3, 9.182631E-4, 1.224582E-3
-5.515030, 1.121051E-3, 2.440109E-3, 4.354093E-3, 7.747091E-3, 1.654648E-3, 1.771529E-3, 6.351215E-4, 1.426663E-3
-5.514030, 1.158248E-3, 3.144927E-3, 5.791767E-3, 3.704880E-3, 1.480218E-3, 7.421510E-3, 5.077858E-4, 1.107297E-3
-5.513030, 1.148090E-3, 4.920798E-3, 6.569945E-3, 4.955307E-3, 5.620851E-3, 4.601923E-3, 7.726959E-4, 8.160294E-4
-5.512030, 1.099212E-3, 4.594352E-4, 4.649653E-3, 3.458604E-3, 1.843670E-3, 2.058040E-3, 9.210045E-3, 5.530327E-4
, , , , , , , , 
-5.511030, 3.176319E-3, 2.119056E-3, 5.166822E-3, 2.193157E-3, 1.176217E-3, 4.712249E-3, 7.408441E-3, 3.181822E-4
-5.510030, 2.364888E-3, 1.141640E-3, 3.070744E-3, 1.137742E-3, 3.721180E-3, 3.385007E-5, 6.720617E-4, 4.427976E-3
-5.509030, 5.021209E-4, 1.323501E-3, 8.330250E-4, 2.720836E-4, 6.173822E-4, 1.077932E-3, 4.343996E-3, 1.486055E-3
-5.508030, 1.747536E-3, 7.232878E-4, 1.549772E-3, 4.231388E-4, 4.869396E-3, 4.036881E-3, 5.603783E-3, 2.914245E-3
-5.507030, 1.102543E-3, 3.639348E-5, 2.098512E-3, 9.662779E-4, 3.097895E-3, 3.913944E-3, 4.078208E-3, 5.767446E-4
-5.506030, 4.865562E-3, 4.942971E-3, 2.497720E-3, 1.374715E-3, 2.190809E-3, 5.880503E-3, 4.908866E-3, 3.354569E-3
-5.505030, 7.299976E-3, 2.508821E-3, 2.765033E-3, 1.664848E-3, 1.414761E-3, 4.924490E-3, 5.216819E-3, 2.669325E-3
